Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude,Failure_NextHour
197698,0,0,0,0,0,3,5,258,0,2,0,5,0,2,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7",1
197703,0,0,0,0,0,1,5,234,0,3,0,3,0,1,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82",1
197717,0,0,0,0,0,7,5,12,8,10,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77",1
197732,0,0,0,0,0,12,5,9,8,12,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82",1
197752,0,0,0,0,0,4,5,9,11,7,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",1
197759,0,0,0,0,0,4,5,5,14,6,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83",1
197776,0,0,0,0,0,0,5,97,0,2,0,2,0,2,0,0,0,0,1,1,0,Mandai,"1,43","103,82",1
197777,0,0,0,0,0,0,5,97,0,2,0,2,0,2,0,0,0,0,1,1,0,Buona Vista,"1,31","103,79",1
197786,0,0,0,0,0,5,5,10,12,3,0,0,0,1,0,0,0,0,1,1,0,Yuhua,"1,34","103,74",1
197787,0,0,0,0,0,5,5,10,12,3,0,0,0,1,0,0,0,0,1,1,0,Marina East,"1,29","103,87",1
197888,0,0,0,0,0,7,5,176,0,10,0,2,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",1
197898,0,0,0,0,0,3,5,3,15,5,0,0,0,0,0,0,0,0,1,1,0,Paya Lebar,"1,32","103,89",1
197906,0,0,0,0,0,9,5,11,10,9,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7",1
197909,0,0,0,0,0,6,5,61,8,11,0,0,0,0,0,0,0,0,1,1,0,Caldecott Hill,"1,34","103,83",1
197922,0,0,0,0,0,11,5,10,8,10,0,0,0,0,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74",1
5985,2,0,2,777240,1,0,1,1,0,1,0,0,0,0,0,0,0,0,127,1,0,Sungei Gedong,"1,42","103,69",0
6060,22,0,22,777240,6,8,1,11,0,1,0,0,0,0,0,0,2,0,127,1,0,Simei,"1,34","103,95",0
6082,15,0,15,777240,8,1,1,8,1,0,0,0,0,0,0,0,9,3,127,1,0,Woodlands,"1,44","103,79",0
6102,11,0,11,777240,8,2,1,6,4,2,0,0,0,0,0,2,0,0,127,1,0,Jalan Kayu-Seletar,"1,4","103,87",0
6107,26,0,26,777240,6,1,1,18,1,1,0,0,0,0,0,1,1,0,127,1,0,Lok Yang,"1,32","103,7",0
6124,8,0,8,777240,4,2,1,4,16,1,0,1,1,0,0,2,0,0,127,1,0,Geylang Serai,"1,32","103,9",0
6148,6,0,6,777240,4,1,1,3,9,0,0,0,0,0,0,1,3,1,127,1,0,Jalan Kayu-Seletar,"1,4","103,87",0
6151,3,0,3,777240,6,0,1,2,2,0,0,0,0,0,0,1,0,0,127,1,0,Sengkang,"1,39","103,89",0
6174,3,0,3,777240,1,1,1,0,0,0,0,0,0,0,0,2,0,0,127,1,0,Pasir Laba,"1,33","103,67",0
6177,6,0,6,777240,3,0,1,3,0,0,0,0,0,0,0,0,3,5,127,1,0,Woodgrove,"1,43","103,78",0
6201,5,0,5,777240,4,0,1,4,0,0,0,0,0,0,0,0,1,1,127,1,0,Potong Pasir,"1,33","103,87",0
6203,15,0,15,777240,4,3,1,11,0,0,0,0,0,0,0,0,0,0,127,1,0,Yishun,"1,43","103,84",0
6225,8,0,8,777240,3,0,1,6,0,0,0,0,0,0,0,0,0,4,127,1,0,Fidelio Estate,"1,35","103,82",0
6247,74,0,74,777240,15,0,1,63,0,1,0,0,0,0,0,1,10,7,127,1,0,Nanyang,"1,35","103,69",0
6297,4,0,4,777240,3,0,1,3,0,0,0,0,0,0,0,0,0,0,127,1,0,Tuas Crescent,"1,32","103,64",0
6318,40,0,40,777240,8,0,1,35,0,0,0,1,0,0,0,0,4,0,127,1,0,Jalan Kayu-Seletar,"1,4","103,87",0
6799,90,0,90,777240,15,0,1,29,0,0,0,3,0,1,0,0,0,2,127,1,0,Bartley,"1,34","103,88",0
6801,94,0,94,777240,11,2,1,26,0,3,0,3,0,0,0,1,1,0,127,1,0,Telok Blangah,"1,27","103,81",0
6803,177,0,177,777240,31,0,1,69,0,0,0,0,0,0,0,0,8,14,127,1,0,Tuas Link,"1,32","103,66",0
6825,109,0,109,777240,17,0,1,34,0,0,0,3,0,0,0,1,2,26,127,1,0,Clarke Quay,"1,29","103,84",0
6849,90,0,90,777240,25,0,1,22,0,1,0,3,0,0,0,1,15,36,127,1,0,Boon Lay,"1,34","103,71",0
6874,120,0,120,777240,15,2,1,36,0,3,0,0,0,0,0,1,7,3,127,1,0,Marina East,"1,29","103,87",0
6875,120,0,120,777240,15,2,1,36,0,3,0,0,0,0,0,1,7,3,127,1,0,Lim Chu Kang,"1,43","103,72",0
6878,126,0,126,777240,15,0,1,42,0,0,0,2,0,0,0,1,14,7,127,1,0,Tuas Crescent,"1,32","103,64",0
6879,126,0,126,777240,15,0,1,42,0,0,0,2,0,0,0,1,14,7,127,1,0,Elias,"1,38","103,94",0
6968,117,0,117,777240,14,1,1,34,0,2,0,3,0,0,0,0,2,6,127,1,0,Chinatown,"1,28","103,84",0
6973,437,0,437,777240,89,10,1,152,0,7,0,1,0,0,0,0,13,84,127,1,0,Somerset-Killiney,"1,35","103,82",0
6993,187,0,187,777240,19,4,1,87,0,4,0,0,0,1,0,0,5,119,127,1,0,Singapore City,"1,28","103,85",0
6994,99,0,99,777240,15,2,1,36,0,2,0,1,0,1,0,0,3,5,127,1,0,one-North,"1,3","103,79",0
6999,127,0,127,777240,15,0,1,39,0,0,0,1,0,0,0,1,5,114,127,1,0,Bencoolen,"1,3","103,85",0
7013,196,0,196,777240,133,1,1,63,0,2,0,2,0,0,0,0,7,14,127,1,0,Buona Vista,"1,31","103,79",0
7089,72,0,72,777240,12,0,1,24,0,0,0,1,0,1,0,1,0,8,127,1,0,Cheng San,"1,37","103,89",0
7091,145,0,145,777240,17,1,1,52,0,2,0,1,0,0,0,0,3,19,127,1,0,West Coast,"1,31","103,76",0
7111,164,0,164,777240,45,1,1,49,0,2,0,3,0,0,0,0,5,7,127,1,0,Boon Keng,"1,32","103,86",0
7159,109,0,109,777240,13,1,1,31,0,2,0,5,0,0,0,0,6,7,127,1,0,Pulau Tekong,"1,41","104,04",0
7162,85,0,85,777240,17,1,1,24,0,1,0,3,0,0,0,1,5,4,127,1,0,Bukit Brown,"1,33","103,83",0
7182,179,0,179,777240,16,2,1,108,0,2,0,3,0,0,0,0,21,12,127,1,0,Seletar,"1,41","103,87",0
7233,82,0,82,777240,15,0,1,26,0,1,0,2,0,0,0,1,1,9,127,1,0,Jurong?ndustrial,"1,34","103,75",0
7259,172,0,172,777240,21,1,1,58,0,1,0,2,0,0,0,0,4,6,127,1,0,Kallang Bahru,"1,32","103,87",0
7326,131,0,131,777240,38,2,1,37,0,3,0,5,0,0,0,0,4,60,127,1,0,Tai Seng,"1,34","103,89",0
7328,89,0,89,777240,17,1,1,26,0,1,0,2,0,0,0,2,14,12,127,1,0,Sennett Estate,"1,35","103,82",0
7330,125,0,125,777240,15,0,1,41,0,0,0,1,0,0,0,1,10,21,127,1,0,Tanglin,"1,31","103,82",0
7354,124,0,124,777240,26,1,1,37,0,2,0,3,0,0,0,1,3,11,127,1,0,Lavender,"1,31","103,86",0
7375,148,0,148,777240,28,2,1,47,0,2,0,1,0,1,0,2,3,10,127,1,0,Ang Mo Kio,"1,37","103,85",0
7403,140,0,140,777240,17,0,1,52,0,0,0,1,0,0,0,0,4,12,127,1,0,Little India,"1,31","103,85",0
7914,161,0,161,777240,1948,1,1,151,0,2,0,8,0,0,0,1,0,14,127,1,0,"Clementi, Singapore","1,32","103,76",0
7936,196,0,196,777240,3115,16,1,162,0,13,0,13,0,0,0,2,0,24,127,1,0,Shunfu Estate,"1,35","103,84",0
8716,124,0,124,777240,16,0,1,60,0,1,0,1,0,0,0,1,0,11,127,1,0,Serangoon,"1,36","103,87",0
8739,113,0,113,777240,37,0,1,58,0,1,0,2,0,0,0,1,3,28,127,1,0,Telok Blangah,"1,27","103,81",0
8741,168,0,168,777240,20,0,1,81,0,1,0,1,0,0,0,0,4,21,127,1,0,Pioneer,"1,32","103,68",0
8914,125,0,125,777240,21,0,1,98,0,1,0,1,0,0,0,1,1,43,127,1,0,Bencoolen,"1,3","103,85",0
8916,131,0,131,777240,18,0,1,64,0,0,0,0,0,0,0,1,2,26,127,1,0,Wrexham,"1,35","103,82",0
8919,162,0,162,777240,17,8,1,82,0,4,0,1,0,0,0,0,10,25,127,1,0,Labrador Park,"1,27","103,8",0
9027,127,0,127,777240,15,6,1,57,0,4,0,2,0,0,0,1,1,12,127,1,0,Teban Gardens,"1,32","103,74",0
9051,133,0,133,777240,29,2,1,62,0,2,0,3,0,0,0,2,4,125,127,1,0,Ghim Moh,"1,31","103,79",0
9148,159,0,159,777240,23,3,1,79,0,5,0,3,0,0,0,1,3,56,127,1,0,Pandan Valley,"1,32","103,78",0
9149,165,0,165,777240,24,2,1,78,0,3,0,4,0,0,0,0,2,45,127,1,0,Bukit Merah,"1,35","103,82",0
10178,644,0,644,777240,74,8,1,65,0,8,0,1,0,0,0,0,0,131,127,1,0,Chong Boon,"1,37","103,86",0
10279,507,0,507,777240,109,3,1,21,0,2,0,1,0,1,0,1,4,147,127,1,0,Sengkang,"1,39","103,89",0
10280,507,0,507,777240,109,3,1,21,0,2,0,1,0,1,0,1,4,147,127,1,0,one-North,"1,3","103,79",0
10362,527,0,527,777240,38,1,1,33,0,2,0,0,0,0,0,0,0,124,127,1,0,Bedok Town Park,"1,34","103,94",0
10420,527,0,527,777240,32,0,1,66,0,0,0,2,0,1,0,1,17,134,127,1,0,Kent Ridge,"1,29","103,78",0
10495,613,0,613,777240,194,1,1,39,0,2,0,1,0,0,0,0,10,131,127,1,0,Sungei Gedong,"1,42","103,69",0
10684,502,0,502,777240,31,5,1,364,0,6,0,8,0,0,0,1,3,135,127,1,0,Jurong?ndustrial,"1,34","103,75",0
110877,9,0,9,777240,136,1,1,6,0,0,0,0,0,0,0,0,0,0,127,1,0,Boon Keng,"1,32","103,86",0
111875,2034,6,2040,777240,199,1,1,35,0,2,0,0,8,0,0,1,58,396,127,1,1,Pandan Valley,"1,32","103,78",0
111897,1487,5,1492,777240,326,1,1,11,0,1,0,0,6,0,0,1,30,285,127,1,1,Bukit Purmei,"1,27","103,83",0
179884,74,0,74,777240,23,0,1,69,0,0,0,4,0,0,0,1,2,7,127,1,0,Bidadari,"1,35","103,87",0
179945,65,0,65,777240,10,0,1,61,0,0,0,2,0,1,0,1,1,3,127,1,0,Pulau Tekong,"1,41","104,04",0
179969,113,0,113,777240,12,53,1,56,0,2,0,3,0,0,0,1,3,2,127,1,0,Pasir Panjang,"1,28","103,79",0
180116,70,0,70,777240,8,1,1,62,0,1,0,6,0,1,0,1,1,1,127,1,0,HarbourFront,"1,27","103,82",0
180117,73,0,73,777240,11,0,1,67,0,0,0,4,0,0,0,1,0,2,127,1,0,"Clementi, Singapore","1,32","103,76",0
180315,57,0,57,777240,16,3,1,48,0,2,0,4,0,0,0,1,2,1,127,1,0,Bukit Gombak,"1,36","103,75",0
180345,55,0,55,777240,22,2,1,50,0,3,0,2,0,0,0,0,3,35,127,1,0,Kallang Bahru,"1,32","103,87",0
180630,32,0,32,777240,6,1,1,29,0,0,0,1,0,1,0,1,0,0,127,1,0,Pasir Laba,"1,33","103,67",0
180632,55,0,55,777240,7,3,1,49,0,2,0,1,0,1,0,0,0,0,127,1,0,Pioneer,"1,32","103,68",0
180666,74,0,74,777240,41,2,1,57,0,1,0,0,0,0,0,2,3,4,127,1,0,Choa Chu Kang,"1,38","103,75",0
180668,80,0,80,777240,14,0,1,79,0,0,0,0,0,1,0,1,1,5,127,1,0,St Michael's,"1,33","103,86",0
180690,27,0,27,777240,8,3,1,21,0,2,0,1,0,1,0,0,0,0,127,1,0,Kent Ridge,"1,29","103,78",0
180694,62,0,62,777240,11,1,1,58,0,0,0,2,0,0,0,0,0,0,127,1,0,Joo Koon,"1,33","103,68",0
180733,51,0,51,777240,7,1,1,46,0,1,0,0,1,1,0,2,4,0,127,1,0,Buona Vista,"1,31","103,79",0
180760,46,0,46,777240,8,0,1,43,0,0,0,1,0,1,0,1,1,0,127,1,0,Jurong?esidential,"1,35","103,82",0
180774,37,0,37,777240,10,3,1,31,0,2,0,0,0,0,0,2,1,3,127,1,0,Kallang Bahru,"1,32","103,87",0
180776,33,0,33,777240,11,1,1,31,0,0,0,0,0,1,0,1,6,7,127,1,0,Little India,"1,31","103,85",0
180830,68,0,68,777240,7,1,1,65,0,0,0,1,0,0,0,1,0,0,127,1,0,Bartley,"1,34","103,88",0
180854,22,0,22,777240,38,1,1,20,0,0,0,0,0,1,0,1,0,0,127,1,0,Boon Keng,"1,32","103,86",0
180856,24,0,24,777240,5,1,1,22,0,0,0,0,0,1,0,0,0,0,127,1,0,Hillview,"1,36","103,77",0
180880,45,0,45,777240,11,3,1,41,0,1,0,0,0,0,0,0,1,6,127,1,0,Ghim Moh,"1,31","103,79",0
180906,31,0,31,777240,7,1,1,29,0,0,0,0,0,1,0,1,0,1,127,1,0,Chin Bee,"1,34","103,72",0
181022,46,0,46,777240,13,3,1,32,0,2,0,2,0,0,0,1,0,2,127,1,0,Bedok Town Park,"1,34","103,94",0
184827,2034,6,2040,777240,199,1,1,35,0,2,0,0,8,0,0,1,58,396,127,1,1,Pioneer Sector,"1,29","103,67",0
184837,1487,5,1492,777240,326,1,1,11,0,1,0,0,6,0,0,1,30,285,127,1,1,Watten,"1,33","103,81",0
185290,9,0,9,777240,136,1,1,6,0,0,0,0,0,0,0,0,0,0,127,1,0,HarbourFront,"1,27","103,82",0
190277,502,0,502,777240,31,5,1,364,0,6,0,8,0,0,0,1,3,135,127,1,0,Jurong?ndustrial,"1,34","103,75",0
190488,613,0,613,777240,194,1,1,39,0,2,0,1,0,0,0,0,10,131,127,1,0,Bukit Purmei,"1,27","103,83",0
190610,527,0,527,777240,32,0,1,66,0,0,0,2,0,1,0,1,17,134,127,1,0,Pasir Ris,"1,37","103,95",0
190723,527,0,527,777240,38,1,1,33,0,2,0,0,0,0,0,0,0,124,127,1,0,Loyang,"1,37","103,97",0
190771,644,0,644,777240,74,8,1,65,0,8,0,1,0,0,0,0,0,131,127,1,0,Jurong Island,"1,28","103,68",0
190812,507,0,507,777240,109,3,1,21,0,2,0,1,0,1,0,1,4,147,127,1,0,Tuas West,"1,33","103,63",0
190813,507,0,507,777240,109,3,1,21,0,2,0,1,0,1,0,1,4,147,127,1,0,Mandai,"1,43","103,82",0
198857,110,0,110,777240,18,1,1,98,0,2,0,0,0,0,0,1,8,33,127,1,0,Pioneer Sector,"1,29","103,67",0
198962,101,0,101,777240,25,1,1,92,0,1,0,6,0,1,0,0,6,11,127,1,0,Bukit Panjang,"1,38","103,77",0
198982,85,0,85,777240,20,3,1,73,0,2,0,5,0,0,0,0,1,18,127,1,0,Bukit Panjang,"1,38","103,77",0
199007,104,0,104,777240,20,3,1,95,0,1,0,5,0,0,0,0,0,15,127,1,0,Cairnhill,"1,31","103,84",0
199009,114,0,114,777240,18,3,1,106,0,2,0,3,0,0,0,1,2,14,127,1,0,Kebun Baru,"1,37","103,84",0
199087,97,0,97,777240,18,1,1,92,0,0,0,3,0,0,0,1,13,31,127,1,0,Geylang Serai,"1,32","103,9",0
199143,83,0,83,777240,14,4,1,74,0,3,0,4,0,0,0,2,3,7,127,1,0,Chong Pang,"1,43","103,83",0
199482,120,0,120,777240,24,8,1,97,0,8,0,8,0,0,0,0,94,64,127,1,0,Telok Blangah,"1,27","103,81",0
6296,8,0,8,612000,3,0,1,7,0,0,0,0,0,0,0,1,0,0,100,1,0,Frankel Estate,"1,32","103,92",0
2559,129,0,129,391680,47,0,1,22,0,1,0,1,0,0,0,0,2,32,64,1,0,Hillview,"1,36","103,77",0
2560,129,0,129,391680,47,0,1,22,0,1,0,1,0,0,0,0,2,32,64,1,0,Lorong Halus,"1,39","103,92",0
8794,84,0,84,391680,15,3,1,37,0,3,0,2,0,0,0,0,1,4,64,1,0,Seletar,"1,41","103,87",0
8795,84,0,84,391680,15,3,1,37,0,3,0,2,0,0,0,0,1,4,64,1,0,Dover,"1,31","103,78",0
2171,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87",0
2172,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89",0
3105,0,0,0,0,0,5,1,201,0,1,0,5,0,1,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71",0
3110,0,0,0,0,0,2,1,5,5,2,0,0,0,0,0,0,0,0,1,1,0,Sennett Estate,"1,35","103,82",0
3111,0,0,0,0,0,2,1,5,10,3,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76",0
3113,0,0,0,0,0,1,1,0,9,1,0,0,0,0,0,0,0,0,1,1,0,Admiralty,"1,44","103,8",0
191030,0,0,0,0,0,1,4,28,3,5,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71",1
191046,0,0,0,0,0,8,4,19,4,6,0,2,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86",1
191062,0,0,0,0,0,7,4,64,0,9,0,1,0,0,0,0,0,0,1,1,0,Nanyang,"1,35","103,69",1
191068,0,0,0,0,0,4,4,8,7,5,0,0,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89",1
191074,0,0,0,0,0,11,4,14,0,13,0,1,0,0,0,0,0,0,1,1,0,Tai Seng,"1,34","103,89",1
191079,0,0,0,0,0,0,4,69,0,3,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85",1
191081,0,0,0,0,0,4,4,62,0,5,0,1,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66",1
191093,0,0,0,0,0,4,4,9,10,4,0,0,0,0,0,0,0,0,1,1,0,Frankel Estate,"1,32","103,92",1
191095,0,0,0,0,0,3,4,5,3,5,0,1,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86",1
191103,0,0,0,0,0,2,4,60,0,2,0,1,0,0,0,0,0,0,1,1,0,Emerald Hill,"1,31","103,84",1
191132,0,0,0,0,0,3,4,63,0,6,0,2,0,1,0,0,0,0,1,1,0,Mandai,"1,43","103,82",1
191173,0,0,0,0,0,5,4,49,0,7,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95",1
191220,0,0,0,0,0,7,4,65,0,11,0,2,0,0,0,0,0,0,1,1,0,Wrexham,"1,35","103,82",1
191249,0,0,0,0,0,3,4,19,0,7,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86",1
191253,0,0,0,0,0,8,4,69,0,9,0,1,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75",1
191301,0,0,0,0,0,3,4,8,4,4,0,0,0,0,0,0,0,0,1,1,0,Geylang West,"1,32","103,89",1
191309,0,0,0,0,0,0,4,2,6,2,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75",1
191311,0,0,0,0,0,4,4,8,2,5,0,1,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84",1
191352,0,0,0,0,0,5,4,62,0,6,0,2,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89",1
191433,0,0,0,0,0,2,4,6,2,4,0,0,0,0,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76",1
191434,0,0,0,0,0,2,4,6,2,4,0,0,0,0,0,0,0,0,1,1,0,Western Water Catchment,"1,41","103,7",1
191516,0,0,0,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87",1
191532,0,0,0,0,0,7,4,47,0,8,0,0,0,1,0,0,0,0,1,1,0,Seletar,"1,41","103,87",1
191539,0,0,0,0,0,9,4,21,4,9,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85",1
191573,0,0,0,0,0,1,4,4,7,4,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83",1
191623,0,0,0,0,0,1,4,66,0,3,0,1,0,1,0,0,0,0,1,1,0,Bukit Batok,"1,36","103,76",1
192533,0,0,0,0,0,2,4,9,8,4,0,0,0,1,0,0,0,0,1,1,0,Emerald Hill,"1,31","103,84",1
195690,0,0,0,0,0,14,4,212,0,12,0,2,0,1,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66",1
196287,0,0,0,0,0,4,4,114,0,6,0,3,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85",1
196401,0,0,0,0,0,4,4,114,0,6,0,3,0,0,0,0,0,0,1,1,0,Pioneer,"1,32","103,68",1
197127,0,0,0,0,0,0,4,150,0,1,0,2,0,1,0,0,0,0,1,1,0,Buangkok,"1,38","103,89",1
197229,0,0,0,0,0,5,4,4,9,6,0,0,0,1,0,0,0,0,1,1,0,Lorong Halus,"1,39","103,92",1
197257,0,0,0,0,0,3,4,8,0,3,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76",1
197326,0,0,0,0,0,8,4,11,9,9,0,0,0,0,0,0,0,0,1,1,0,Tuas West,"1,33","103,63",1
197327,0,0,0,0,0,3,4,8,11,5,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72",1
197341,0,0,0,0,0,2,4,284,0,1,0,4,0,4,0,0,0,0,1,1,0,Buangkok,"1,38","103,89",1
197353,0,0,0,0,0,9,4,8,10,7,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85",1
197356,0,0,0,0,0,7,4,9,6,6,0,1,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84",1
197365,0,0,0,0,0,2,4,209,0,3,0,1,0,3,0,0,0,0,1,1,0,Loyang,"1,37","103,97",1
197420,0,0,0,0,0,17,4,12,1,19,0,0,0,1,0,0,0,0,1,1,0,Watten,"1,33","103,81",1
197473,0,0,0,0,0,9,4,7,12,11,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86",1
197511,0,0,0,0,0,1,4,3,7,4,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7",1
197532,0,0,0,0,0,4,4,5,10,6,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83",1
197533,0,0,0,0,0,3,4,6,9,3,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",1
197556,0,0,0,0,0,8,4,11,8,9,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82",1
197576,0,0,0,0,0,8,4,274,0,8,0,11,0,2,0,0,0,0,1,1,0,Hume Estate,"1,35","103,82",1
197582,0,0,0,0,0,5,4,12,6,6,0,0,0,0,0,0,0,0,1,1,0,Jurong Green,"1,35","103,73",1
197598,0,0,0,0,0,5,4,133,0,6,0,4,0,1,0,0,0,0,1,1,0,West Coast,"1,31","103,76",1
197599,0,0,0,0,0,7,4,220,0,3,0,2,0,4,0,0,0,0,1,1,0,Wrexham,"1,35","103,82",1
197601,0,0,0,0,0,2,4,4,6,2,0,0,0,0,0,0,0,0,1,1,0,Pasir Ris,"1,37","103,95",1
197608,0,0,0,0,0,8,4,8,8,10,0,0,0,0,0,0,0,0,1,1,0,Bukit Brown,"1,33","103,83",1
197618,0,0,0,0,0,2,4,324,0,2,0,5,0,1,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64",1
197623,0,0,0,0,0,5,4,6,9,6,0,1,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84",1
197647,0,0,0,0,0,6,4,3,4,7,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72",1
197648,0,0,0,0,0,6,4,3,4,7,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87",1
197653,0,0,0,0,0,5,4,6,15,5,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84",1
197654,0,0,0,0,0,5,4,6,15,5,0,0,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79",1
197655,0,0,0,0,0,0,4,5,11,2,0,0,0,0,0,0,0,0,1,1,0,Elias,"1,38","103,94",1
197656,0,0,0,0,0,0,4,5,11,2,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85",1
197736,0,0,0,0,0,12,4,60,8,11,0,2,0,0,0,0,0,0,1,1,0,Holland Village,"1,31","103,8",1
197760,0,0,0,0,0,6,4,4,4,8,0,0,0,0,0,0,0,0,1,1,0,Pasir Panjang,"1,28","103,79",1
197788,0,0,0,0,0,5,4,5,6,4,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86",1
197789,0,0,0,0,0,5,4,5,6,4,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85",1
197802,0,0,0,0,0,5,4,5,6,4,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85",1
197803,0,0,0,0,0,5,4,5,6,4,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85",1
197892,0,0,0,0,0,4,4,205,0,4,0,3,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87",1
197908,0,0,0,0,0,3,4,11,9,5,0,1,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67",1
3115,0,0,0,0,0,3,1,5,8,1,0,0,0,0,0,0,0,0,1,1,0,Fidelio Estate,"1,35","103,82",0
3119,0,0,0,0,0,3,1,2,8,3,0,1,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86",0
3121,0,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,1,1,0,Mount Pleasant,"1,33","103,83",0
3134,0,0,0,0,0,2,1,9,11,3,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87",0
3154,0,0,0,0,0,16,1,195,0,15,0,9,0,1,0,0,0,0,1,1,0,Yishun,"1,43","103,84",0
3181,0,0,0,0,0,0,1,225,0,0,0,1,0,1,0,0,0,0,1,1,0,Little India,"1,31","103,85",0
3182,0,0,0,0,0,0,1,225,0,0,0,1,0,1,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74",0
3351,0,0,0,0,0,4,1,5,9,4,0,0,0,0,0,0,0,0,1,1,0,St Michael's,"1,33","103,86",0
3356,0,0,0,0,0,2,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89",0
3477,0,0,0,0,0,2,1,7,6,3,0,0,0,0,0,0,0,0,1,1,0,Chinatown,"1,28","103,84",0
3479,0,0,0,0,0,7,1,12,4,5,0,0,0,0,0,0,0,0,1,1,0,Joo Koon,"1,33","103,68",0
3489,0,0,0,0,0,2,1,261,0,1,0,6,0,0,0,0,0,0,1,1,0,Sennett Estate,"1,35","103,82",0
3522,0,0,0,0,0,1,1,5,4,1,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9",0
3542,0,0,0,0,0,3,1,1,8,4,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84",0
