Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude
194723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83"
195124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
195125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mandai,"1,43","103,82"
195126,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Emerald Hill,"1,31","103,84"
195127,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89"
195128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Ubin,"1,41","103,96"
195129,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
195130,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Kembangan,"1,32","103,91"
195131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
195132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Hume Estate,"1,35","103,82"
195133,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Mandai,"1,43","103,82"
195134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7"
195135,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Lorong Halus,"1,39","103,92"
195136,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85"
195137,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
195138,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Bahru,"1,32","103,87"
195139,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,Joo Koon,"1,33","103,68"
195140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83"
195141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Lok Yang,"1,32","103,7"
195142,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
195143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85"
195144,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Green,"1,35","103,73"
195145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
195146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
195147,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
195148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89"
195149,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85"
195150,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
195151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Kallang,"1,31","103,87"
195152,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89"
195153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72"
195154,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
195155,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85"
195156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Town Park,"1,34","103,94"
195279,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,1,0,Anson Road,"1,27","103,84"
195280,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74"
195281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Murai,"1,39","103,69"
195282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Laba,"1,33","103,67"
195283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marina East,"1,29","103,87"
195284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Dover,"1,31","103,78"
195285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Wrexham,"1,35","103,82"
195286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bartley,"1,34","103,88"
195287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84"
195288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bidadari,"1,35","103,87"
195289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Gedong,"1,42","103,69"
195290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Joo Koon,"1,33","103,68"
195291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85"
195292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74"
195293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Spring,"1,35","103,72"
195294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Hougang,"1,36","103,89"
195295,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Marina South,"1,28","103,87"
195296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,one-North,"1,3","103,79"
195297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Punggol,"1,4","103,91"
195298,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75"
195299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Tanjong Pagar,"1,28","103,85"
195300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Mattar,"1,33","103,88"
195301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Toa Payoh,"1,33","103,86"
195302,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Toa Payoh,"1,33","103,86"
195303,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85"
195304,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
195305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
195306,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84"
195307,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85"
195308,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Buangkok,"1,38","103,89"
195309,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Kebun Baru,"1,37","103,84"
195310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Clarke Quay,"1,29","103,84"
195311,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83"
195312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95"
195313,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
196033,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,1,1,0,Kent Ridge,"1,29","103,78"
196039,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,1,0,Tanjong Pagar,"1,28","103,85"
196224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bidadari,"1,35","103,87"
196225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Marsiling,"1,43","103,77"
196226,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,1,0,Tampines,"1,35","103,96"
196227,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85"
196228,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87"
196229,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72"
196230,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83"
196231,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85"
196232,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Mount Vernon,"1,34","103,88"
196233,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Loyang,"1,37","103,97"
196234,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Caldecott Hill,"1,34","103,83"
196235,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
196236,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86"
196237,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Gedong,"1,42","103,69"
196238,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83"
196239,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Mandai,"1,43","103,82"
196240,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Chin Bee,"1,34","103,72"
196241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sin Ming,"1,36","103,83"
196242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85"
196324,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer,"1,32","103,68"
196325,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74"
196326,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,Woodlands,"1,44","103,79"
196327,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,Kent Ridge,"1,29","103,78"
196328,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82"
196329,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,1,0,Emerald Hill,"1,31","103,84"
196330,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89"
196331,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77"
196332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87"
196333,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82"
196334,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,Hillview,"1,36","103,77"
196335,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87"
196336,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79"
196337,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Dunearn,"1,32","103,83"
196338,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,St Michael's,"1,33","103,86"
196339,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
196340,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8"
196341,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,St Michael's,"1,33","103,86"
196342,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Toa Payoh,"1,33","103,86"
196343,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Green,"1,35","103,73"
196344,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64"
196345,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Novena,"1,32","103,84"
196346,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Singapore City,"1,28","103,85"
196347,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77"
196348,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Tuas South,"1,26","103,61"
196349,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Green,"1,35","103,73"
196350,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
196351,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66"
196352,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Marina Centre,"1,28","103,85"
196353,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
196354,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Cairnhill,"1,31","103,84"
196355,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Crescent,"1,32","103,64"
196356,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Thomson,"1,33","103,84"
196357,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74"
196358,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Jurong?ndustrial,"1,34","103,75"
196359,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Bidadari,"1,35","103,87"
196360,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Pioneer Sector,"1,29","103,67"
196361,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
196362,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,West Coast,"1,31","103,76"
196363,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Somerset-Killiney,"1,35","103,82"
196364,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Ang Mo Kio,"1,37","103,85"
196365,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7"
196366,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77"
196367,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,MacPherson,"1,33","103,89"
196368,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Simei,"1,34","103,95"
196369,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Marina South,"1,28","103,87"
196370,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Dover,"1,31","103,78"
196371,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Yishun,"1,43","103,84"
196372,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
196373,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Sin Ming,"1,36","103,83"
196374,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87"
196375,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Central,"1,34","103,74"
196376,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Bencoolen,"1,3","103,85"
196377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77"
196378,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85"
196379,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Sin Ming,"1,36","103,83"
196380,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,Tengah,"1,36","103,73"
196381,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,1,0,Seletar,"1,41","103,87"
196382,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,Bugis-Kampong Glam,"1,35","103,82"
196383,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7"
196384,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Tanjong Pagar,"1,28","103,85"
196385,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,Kallang Basin,"1,32","103,87"
196386,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,Pasir Ris,"1,37","103,95"
196387,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Somapah,"1,34","103,96"
196388,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78"
196389,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,Tanglin,"1,31","103,82"
196390,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Buangkok,"1,38","103,89"
196391,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Aljunied,"1,32","103,88"
196392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Labrador Park,"1,27","103,8"
196393,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Farrer Park,"1,31","103,85"
196394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
196395,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
196396,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77"
196397,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Geylang East,"1,32","103,89"
196398,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Orchard Road,"1,3","103,85"
196399,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85"
196400,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Bedok Reservoir,"1,34","103,92"
196424,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,Sungei Road,"1,3","103,85"
196425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon,"1,36","103,87"
196426,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Ho Swee,"1,29","103,83"
196427,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04"
196428,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86"
196429,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,Lavender,"1,31","103,86"
196430,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Boon Keng,"1,32","103,86"
196431,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87"
196432,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Watten,"1,33","103,81"
196433,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Merah,"1,35","103,82"
196434,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,Sennett Estate,"1,35","103,82"
196435,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79"
196436,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7"
196437,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85"
196438,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66"
196439,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75"
196440,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,Lorong Halus,"1,39","103,92"
196441,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Geylang,"1,32","103,89"
196442,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Teck Ghee,"1,37","103,85"
196443,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Esplanade,"1,29","103,86"
196444,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66"
196445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Island,"1,28","103,68"
196446,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Tuas West,"1,33","103,63"
196447,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Boon Lay,"1,34","103,71"
196448,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86"
196449,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
196450,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Rochor,"1,31","103,87"
196451,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
196452,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Sarimbun,"1,42","103,7"
196453,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Chandu,"1,28","103,79"
196454,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Sin Ming,"1,36","103,83"
196455,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Queenstown,"1,29","103,79"
196456,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Cheng San,"1,37","103,89"
196457,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Panjang,"1,38","103,77"
196458,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
196459,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Gombak,"1,36","103,75"
196460,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Simpang,"1,44","103,85"
196461,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,Innova,"1,43","103,79"
196462,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Little India,"1,31","103,85"
196463,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,1,0,Lim Chu Kang,"1,43","103,72"
196464,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04"
196465,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,Bukit Purmei,"1,27","103,83"
196466,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,Pandan Valley,"1,32","103,78"
196467,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Toh Tuck,"1,34","103,77"
196468,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Chong Boon,"1,37","103,86"
196469,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7"
196470,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,Jurong Green,"1,35","103,73"
196471,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,Shunfu Estate,"1,35","103,84"
196472,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81"
196473,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,Geylang Serai,"1,32","103,9"
196474,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,Yew Tee,"1,4","103,75"
196475,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,Serangoon Gardens,"1,36","103,87"
196476,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85"
196477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Choa Chu Kang,"1,38","103,75"
196478,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,0,Balestier Road,"1,32","103,85"
